1965,21760,39832,3400,3241,68233,8696,0,2200,130,11026,79259
1966,17029,38071,4588,3288,62976,6336,0,1300,150,7786,70762
1967,15708,48659,2795,4766,71928,8102,680,1400,0,10182,82110
1968,1585,56810,2045,5156,65596,14920,0,500,700,16120,81716
1969,0,49832,2271,7104,59207,16896,0,3768,0,20664,79871
1970,589,53214,1420,4819,60042,8898,0,3194,0,12092,72134
1971,10425,59843,2565,5707,78540,29531,0,100,0,29631,108171
1972,9947,41695,1840,6384,59866,23845,0,2244,0,26089,85955
1973,12192,25604,502,13050,51348,29948,0,1796,0,31744,83092
1974,10364,53301,1014,12631,77310,14238,0,11402,0,25640,102950
1975,11398,41711,1704,3609,58422,12757,0,305,0,13062,71484
1976,21911,51517,8063,6234,87725,12541,0,6792,0,19333,107058
1977,19707,40378,6736,18231,85052,15236,0,500,0,15736,100788
1978,9662,45634,10433,4574,70303,16612,385,6407,0,23404,93707
1979,7258,45249,9495,10444,72446,18289,0,0,25,0,0
1980,7328,41236,5696,4254,58514,10039,0,40,0,10079,68593
1981,6048,42792,3599,3816,56255,12132,0,0,0,12132,68387
1982,10925,57746,1312,5524,75507,973,352,199,0,1524,77031
1983,977,48773,3733,7823,61306,18780,0,745,605,20130,81436
1984,955,47551,10950,6039,65495,26438,0,647,0,27085,92580
1985,2681,50814,3797,7674,64966,22680,0,719,0,23399,88365
1986,9101,51501,1466,6528,68596,24496,364,7865,0,32725,101321
1987,1736,57867,4715,14953,79271,34475,0,10836,0,45311,124582
1988,20247,59664,215,11965,92091,28716,0,6936,0,35652,127743
1989,8257,66354,4261,16449,95321,23400,0,2963,0,26363,121684
1990,21488,66221,4547,18586,110842,8054,0,7866,0,15920,126762
1991,19832,54067,15927,13206,103032,18244,0,7805,0,26049,129081
1992,6624,63918,7054,19783,97379,10526,0,3727,0,14253,111632
1993,4852,46432,10014,39679,100977,4003,69,0,0,4072,105049
1994,9905,38006,8000,31786,87697,1031,0,0,0,1031,88728
1995,0,46077,9934,32325,88336,1457,0,0,0,1457,89793
1996,3376,51660,7892,20665,83593,19903,0,172,0,20075,103668
1997,0,45123,6947,18628,70698,5203,0,0,0,5203,75901
1998,0,45165,10607,18154,73926,4684,0,0,0,4684,78610
1999,5141,42594,9943,25058,82736,15057,0,0,0,15057,97793
2000,2748,54039,11183,16488,84458,19962,0,0,0,19962,104420
2001,12100,34259,23292,20155,89806,14896,0,0,0,14896,104702
2002,4752,21329,54622,2253,82956,5031,0,0,0,5031,87987
